hid,name,year_qtr,start_date,end_date,hstatus,county_name,service_area,planning_area,type_cntrl,type_hosp,phone,address,city,zip_code,ceo,lic_beds,avl_beds,stf_beds,dis_medicare_tradicional,dis_medicare_care,dis_medi_tradicional,dis_medi_care,day_medicare_tradicional,day_medicare_care,day_medi_tradicional,day_medi_care,vis_medicare_tradicional,vis_medicare_care,vis_medi_tradicional,vis_medi_care,grip_medicare_tradicional,grip_medicare_care,grip_medi_tradicional,grip_medi_care,grop_medicare_tradicional,grop_medicare_care,grop_medi_tradicional,grop_medi_care,operational_expenses,professional_expenses
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,20201,2020-01-01,2020-03-31,OPEN,Nevada,02 - Golden Empire,301,Non Profit Corp.,Comparable,530-274-6700,155 GLASSON WAY,GRASS VALLEY,95945,BRIAN EVANS,104,104,54,517,150,77,175,2335,597,233,645,12882,2910,810,3791,44811755,11737116,4610543,11660186,46540815,10087385,3411138,14175151,45589651,0
106190034,ANTELOPE VALLEY HOSPITAL,20173,2017-07-01,2017-09-30,Open,Los Angeles,11,901,District,Comparable,(661) 949-5000,1600 WEST AVENUE J,LANCASTER,93534,"MICHAEL WALL,",420,393,252,938,651,711,1591,4775,2547,3523,5892,5454,2713,4374,15155,72546718,48517088,41643540,82523963,17837077,23491342,13229148,54618180,102331595,0
106374094,VIBRA HOSPITAL OF SAN DIEGO,20174,2017-10-01,2017-12-31,Open,San Diego,14,1418,Investor - Corp.,Comparable,619-260-8300,555 WASHINGTON STREET,SAN DIEGO,92103,YAMEEKA JONES,110,110,110,106,6,0,25,3056,235,31,1236,277,36,0,204,34578181,2687532,328920,12109023,283509,36530,0,208944,10216206,0
106344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER - PHF,20184,2018-10-01,2018-12-31,Open,Sacramento,02 - Golden Empire,311,City/County,Psychiatric Health Facilities,916-875-1000,2150 STOCKTON BOULEVARD,SACRAMENTO,95817,"ANTHONY MADARIAGA, LMFT",50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000230,936492
106420514,SANTA BARBARA COTTAGE HOSPITAL,20174,2017-10-01,2017-12-31,Open,Santa Barbara,10,807,Non Profit Corp.,Comparable,805-687-1111,400 W. PUEBLO STREET,SANTA BARBARA,93105,RON WERFT,450,363,255,1727,324,234,681,9329,1733,1266,3213,8901,852,1315,5250,134279574,26787166,14307085,46400180,45272526,5949095,2461844,16226421,180485497,11821242
106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,20201,2020-01-01,2020-03-31,OPEN,Ventura,10 - Santa Barbara/Ventura,813,Investor - Corp.,Comparable,805-370-4427,215 WEST JANSS ROAD,THOUSAND OAKS,91360,NATALIE MUSSI,382,341,341,1955,405,130,326,11032,2391,1198,1702,9646,1824,450,3245,322320906,68629097,29750255,46332444,92069864,21618897,3745519,23934638,96341222,0
106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,20172,2017-04-01,2017-06-30,Open,Riverside,12,1109,Non Profit Corp.,Comparable,(951) 290-4000,28062 BAXTER ROAD,MURRIETA,92563,PETER BAKER,106,106,106,535,611,57,343,2040,2261,191,1096,3185,2357,777,4465,41210493,45095272,4999116,16809356,25609363,22458045,2147207,16631025,46365111,0
106580996,RIDEOUT MEMORIAL HOSPITAL,20174,2017-10-01,2017-12-31,Open,Yuba,2,227,Non Profit Corp.,Comparable,530-749-4663,726 FOURTH STREET,MARYSVILLE,95901,GINO PATRIZIO,221,221,144,1199,31,225,748,6866,187,1189,3024,12607,317,1566,7767,97496112,3500030,13126529,41373902,57492263,1453241,7142661,35457194,98652545,11322152
106190200,SAN GABRIEL VALLEY MEDICAL CENTER,20174,2017-10-01,2017-12-31,Open,Los Angeles,11,913,Non Profit Corp.,Comparable,626-289-5454,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,KAREN PRICE-GHARZEDDINE,273,273,273,696,323,217,681,5566,1392,1934,4559,1081,623,642,2995,67095077,22988130,18605550,60653395,18564943,8685304,3643774,20324371,42736328,288660
106334018,MENIFEE VALLEY MEDICAL CENTER,20181,2018-01-01,2018-03-31,Open,Riverside,12,1109,District,Comparable,951-679-8888,28400 MCCALL BOULEVARD,SUN CITY,92585,DAN MCLAUGHLIN,84,84,48,140,299,11,158,793,1305,56,804,491,1033,299,1939,8631706,17018461,2469682,6863252,3236506,8329361,1337220,8243914,10553862,0
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,20173,2017-07-01,2017-09-30,Open,Alameda,5,421,Non Profit Corp.,Kaiser Foundation Health,(510) 987-3380,2500 MERCED STREET,SAN LEANDRO,94577,JANET LIANG,216,206,100,93,940,18,160,298,3203,74,518,355,8967,317,3388,0,0,0,0,0,0,0,0,125357409,0
106450940,SHASTA REGIONAL MEDICAL CENTER,20194,2019-10-01,2019-12-31,OPEN,Shasta,01 - Northern California,209,Investor - Corp.,Comparable,530-244-5400,1100 BUTTE STREET,REDDING,96001,CASEY FATCH,178,178,121,1187,22,108,291,5039,177,726,1212,5224,88,664,4437,87463501,3447952,5124647,20010431,37317973,617686,2874625,20470376,32837975,0
106191228,LAC/USC MEDICAL CENTER,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,925,City/County,Comparable,323-409-1000,1200 NORTH STATE STREET,LOS ANGELES,90033,JORGE OROZCO,676,649,637,692,244,3211,2468,5396,1537,20124,17339,12550,811,56094,62517,68145951,22190382,276456607,215989485,26363095,3088470,129891720,135574114,399680686,51728454
106190534,OLYMPIA MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,310-657-5900,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,90036,MATTHEW WILLIAMS,204,204,64,525,99,132,183,2969,556,555,1225,2062,410,389,2250,47256076,8902330,8556221,18452039,10376856,3064395,2147095,12034396,17865102,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,20172,2017-04-01,2017-06-30,Open,Imperial,14,1424,District,Comparable,(760) 351-3333,207 WEST LEGION ROAD,BRAWLEY,92227,LAWRENCE LEWIS,107,107,107,386,32,127,499,1544,109,397,1435,11113,680,1652,19163,14579686,1122796,3211005,11782213,22587413,1858766,3369344,28871616,31429490,2890495
106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,20172,2017-04-01,2017-06-30,Open,Marin,4,405,Non Profit Corp.,Kaiser Foundation Health,(510) 987-3380,99 MONTECILLO ROAD,SAN RAFAEL,94903,GREGORY ADAMS,116,116,39,48,698,12,0,146,2105,33,0,195,12065,59,1914,0,0,0,0,0,0,0,0,67876961,0
106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,20164,2016-10-01,2016-12-31,Open,Orange,13,1016,Non Profit Corp.,Comparable,(949) 764-4624,1 HOAG DRIVE,NEWPORT BEACH,92663,ROBERT BRAITHWAITE,527,499,339,2237,875,188,591,9745,3396,682,2138,29914,10785,1344,6155,130476025,44894962,9633489,23968088,117500671,37918883,3236660,20588443,239539220,0
106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,20184,2018-10-01,2018-12-31,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,4647 ZION AVENUE,SAN DIEGO,92120,JULIE MILLER-PHIPPS,544,544,253,113,2447,40,388,503,9024,121,1239,516,16793,469,4582,0,0,0,0,0,0,0,0,308969979,0
106341051,SUTTER MEDICAL CENTER - SACRAMENTO,20181,2018-01-01,2018-03-31,Open,Sacramento,2,311,Non Profit Corp.,Comparable,916-454-3333,2825 CAPITOL AVENUE,SACRAMENTO,95816,CARRIE OWEN PLIETZ,523,523,432,1867,742,675,2001,8693,3523,3067,7143,5710,2177,3415,19483,191874030,75242290,48630234,114404370,84518224,31808145,13515954,67601634,293756112,0
106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,20173,2017-07-01,2017-09-30,Open,Orange,13,1012,Investor - Corp.,Comparable,(714) 537-5160,12601 GARDEN GROVE BOULEVARD.,GARDEN GROVE,92843,RICHARD ROWE,167,167,167,325,123,194,360,1597,447,700,1192,527,379,1790,3950,20392523,5964419,8437981,16102083,2894705,2011868,3520866,14034561,20084145,0
106190782,TARZANA TREATMENT CENTER,20192,2019-04-01,2019-06-30,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,818-996-1051,18646 OXNARD STREET,TARZANA,91356,ALBERT SENELLA,60,60,60,50,0,329,0,313,0,1885,0,0,0,0,0,500800,0,1272375,0,0,0,0,0,2071523,0
106504081,TELECARE STANISLAUS COUNTY - PHF,20183,2018-07-01,2018-09-30,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Psychiatric Health Facilities,209-300-8800,1904 RICHLAND AVENUE,CERES,95307,ANNE BAKAR,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248262,0
106013619,SAN LEANDRO HOSPITAL,20181,2018-01-01,2018-03-31,Open,Alameda,5,421,City/County,Comparable,510-437-4800,13855 EAST 14TH STREET,SAN LEANDRO,94578,DELVECCHIO FINLEY,93,48,48,335,37,46,193,1634,201,264,639,1894,166,573,4532,31629021,3113043,4310363,11899054,11694189,1366879,3663861,20684503,19477706,0
106341051,SUTTER MEDICAL CENTER - SACRAMENTO,20173,2017-07-01,2017-09-30,Open,Sacramento,2,311,Non Profit Corp.,Comparable,(916) 454-3333,2825 CAPITOL AVENUE,SACRAMENTO,95816,CARRIE OWEN PLIETZ,523,523,413,1766,640,697,2137,8194,3092,2805,7391,3686,1541,2695,12692,176610782,60369254,42759279,120386840,82580768,29716181,12320477,63789111,259303883,0
106105051,COALINGA STATE HOSPITAL,20183,2018-07-01,2018-09-30,Open,Fresno,09 - Central,609,State,State Hospitals,559-935-4300,24511 WEST JAYNE AVENUE,COALINGA,93210,TOM VOSS,1500,1380,1380,51,0,0,0,116344,0,0,0,0,0,0,0,65900669,0,0,0,0,0,0,0,59010219,0
106430883,SANTA CLARA VALLEY MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,Santa Clara,07 - Santa Clara,431,City/County,Comparable,408-885-5000,751 SOUTH BASCOM AVENUE,SAN JOSE,95128-2699,PAUL LORENZ,1182,1085,497,1805,628,1484,2843,10574,3631,8559,12082,34020,12454,44313,97216,205062664,66965865,154805642,248856796,126879752,42030457,99191890,242030087,558129164,0
106150788,ADVENTIST HEALTH BAKERSFIELD,20182,2018-04-01,2018-06-30,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254,254,181,919,793,260,994,4110,2930,1018,3719,10483,3768,1495,11898,74391728,62199713,17422803,61002585,47417129,30859268,5525269,47548317,96283883,0
106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,JULIE MILLER-PHIPPS,280,251,79,29,969,13,105,99,3641,47,349,233,11583,495,2593,0,0,0,0,0,0,0,0,95682832,0
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,20192,2019-04-01,2019-06-30,Open,Shasta,01 - Northern California,209,Investor - Corp.,Comparable,530-246-9000,2801 EUREKA WAY,REDDING,96001,CHRIS JONES,88,88,73,160,1,0,54,4548,44,0,1845,971,0,0,0,41902634,812540,0,20431374,1106129,0,0,0,7897115,0
106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,20184,2018-10-01,2018-12-31,Open,Los Angeles,11 - Los Angeles,905,Investor - Corp.,Comparable,818-676-4000,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,MARK MILLER,260,228,228,925,309,120,227,4836,1287,694,1074,8399,1307,1021,4754,157125891,49569705,18120556,38401306,50145823,17349807,7570896,34982409,54087736,0
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,20174,2017-10-01,2017-12-31,Open,Humboldt,1,109,District,Comparable,707-923-3921,733 CEDAR STREET,GARBERVILLE,95542,MATT REES,17,17,17,6,0,2,4,149,0,4,941,1086,40,97,710,143138,0,18788,466464,656535,45364,181185,705432,0,0
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,20173,2017-07-01,2017-09-30,Open,Los Angeles,11,905,Non Profit Corp.,Comparable,(818) 885-8500,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,SALIBA SALO,412,412,190,1006,499,439,656,4935,2497,1780,2385,5043,2156,2602,7070,123702681,58421258,45486719,53514555,39401445,18026601,12840387,34387889,98655188,0
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,818-876-1050,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,BOB BEITCHER,277,189,187,15,0,9,0,176,0,5495,0,0,0,0,0,508093,0,3450813,0,0,0,0,0,15338298,0
106384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,20202,2020-04-01,2020-06-30,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,415-600-6000,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,"WARREN BROWNER, MD",120,120,45,246,130,41,120,1056,569,196,672,507,223,269,1290,19135351,10706025,2733654,8428171,4677163,2622315,1489328,6816108,70098518,0
106434138,ST. LOUISE REGIONAL HOSPITAL,20171,2017-01-01,2017-03-31,Open,Santa Clara,7,433,Non Profit Corp.,Comparable,(408) 848-2000,9400 NO NAME UNO,GILROY,95020,SR. MARGARET KEAVENEY,93,72,30,244,57,88,146,1054,219,311,443,2891,464,1201,3445,26209229,5706370,6734170,8863601,13242384,2961052,5935286,13138465,23185934,0
106191227,LAC/HARBOR - UCLA MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,Los Angeles,11 - Los Angeles,933,City/County,Comparable,310-222-2101,1000 WEST CARSON STREET,TORRANCE,90502,KIM MCKENZIE,453,416,373,706,329,1475,865,4193,1955,8761,5142,5281,820,16661,35807,53202034,24802419,111152345,65234953,13981901,2171186,44115015,94807599,253618666,16093185
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,20171,2017-01-01,2017-03-31,Open,Nevada,2,301,Non Profit Corp.,Comparable,(530) 274-6700,155 GLASSON WAY,GRASS VALLEY,95945,KATHERINE MEDEIROS,121,121,121,660,112,54,200,2764,536,184,742,22463,4286,1050,6251,49194052,9373426,3022544,13145562,41388949,6603041,2904525,16008589,42730601,0
106281078,ADVENTIST HEALTH ST. HELENA,20182,2018-04-01,2018-06-30,Open,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,707-963-3611,10 WOODLAND ROAD.,ST. HELENA,94574,STEVEN HERBER,151,151,76,559,33,154,160,3113,305,1392,805,8425,190,159,1492,82257624,4057836,11270110,21736892,64111120,2036962,1315765,14611753,58824587,0
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20192,2019-04-01,2019-06-30,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,355,355,274,1291,965,388,1204,6468,4388,2299,4707,14402,7798,2742,13630,181919618,129883315,53309975,119840423,80176847,43564268,15566779,89908447,146983175,4426784
106190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,20193,2019-07-01,2019-09-30,Open,Los Angeles,11 - Los Angeles,931,Non Profit Corp.,Comparable,310-540-7676,4101 TORRANCE BOULEVARD,TORRANCE,90503,GARRY OLNEY,442,418,418,1050,1017,314,669,6316,6621,1597,2477,8235,6319,1649,6799,97273315,75139927,24001186,38067534,38551561,35786827,7067270,31614618,141631381,3233744
106190315,GARFIELD MEDICAL CENTER,20181,2018-01-01,2018-03-31,Open,Los Angeles,11,913,Investor - Corp.,Comparable,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,PATRICK PETRE,210,210,210,704,419,263,655,5216,2633,1058,3149,2431,1741,518,2053,102099147,66020210,22897278,70899217,22564933,22930761,3800808,36653361,83512276,0
106301209,HUNTINGTON BEACH HOSPITAL,20194,2019-10-01,2019-12-31,OPEN,Orange,13 - Orange,1014,Investor - Corp.,Comparable,714-843-5000,17772 BEACH BOULEVARD,HUNTINGTON BEACH,92647,RICHARD ROWE,131,131,131,435,94,70,174,3744,499,500,605,2156,237,417,1662,22061367,4119308,3582524,6973247,2428770,891673,1195637,5100555,14554798,0
106524017,RESTPADD RED BLUFF PSYCHIATRIC HEALTH FACILITY,20202,2020-04-01,2020-06-30,OPEN,Tehama,01 - Northern California,211,Investor - Corp.,Psychiatric Health Facilities,530-567-7300,925 WALNUT STREET,RED BLUFF,96080,CARL WOMACK,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054644,0
106374094,VIBRA HOSPITAL OF SAN DIEGO,20183,2018-07-01,2018-09-30,Open,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,619-260-8300,555 WASHINGTON STREET,SAN DIEGO,92103,YAMEEKA JONES,110,110,110,58,12,0,14,2001,362,117,1052,239,14,0,101,25519062,4290637,858853,11195533,277114,16203,0,117134,9379508,0
106344170,CRESTWOOD - CARMICHAEL - PHF,20164,2016-10-01,2016-12-31,Open,Sacramento,2,311,Investor - Corp.,Psychiatric Health Facilities,(209) 478-5291,4741 ENGLE ROAD,CARMICHAEL,95608,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080894,155901
106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,20193,2019-07-01,2019-09-30,Open,Riverside,12 - Inland Counties,1103,Investor - Corp.,Comparable,760-347-6191,47111 MONROE STREET,INDIO,92201,GARY HONTS,145,130,58,196,279,278,696,799,761,702,1645,889,1166,1607,6808,24809920,27622878,21189722,48719829,14409485,15906191,10440977,49640817,31648155,0
106430705,REGIONAL MEDICAL CENTER OF SAN JOSE,20173,2017-07-01,2017-09-30,Open,Santa Clara,7,431,Investor - Corp.,Comparable,(408) 259-5000,225 NORTH JACKSON AVENUE,SAN JOSE,95116,MICHAEL JOHNSON,264,264,264,1342,571,371,699,7946,2913,2131,3631,4400,2331,3025,11695,258849183,107459946,77061785,140288112,48709231,28142679,23325933,80028392,106851514,3390879
106454068,RESTPADD - PHF,20192,2019-04-01,2019-06-30,Open,Shasta,01 - Northern California,209,Investor - Corp.,Psychiatric Health Facilities,530-262-6700,2750 EUREKA WAY,REDDING,96001,O. NWANGBURUKA,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132574,0
106190307,PACIFIC ALLIANCE MEDICAL CENTER,20164,2016-10-01,2016-12-31,Open,Los Angeles,11,925,Investor - Ptnr.,Comparable,(213) 624-8411,531 WEST COLLEGE STREET,LOS ANGELES,90012,JOHN EDWARDS,138,138,138,303,132,244,1109,615,380,811,3435,581,362,908,3826,6469218,4362913,6217209,33641610,3255971,2199270,2266471,14952030,75910704,0
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,20201,2020-01-01,2020-03-31,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Hospital-LTC Emphasis,818-774-3000,7150 TAMPA AVENUE,RESEDA,91335,ILANA SPRINGER,249,249,241,9,12,25,41,981,457,3769,14303,0,0,0,0,1359674,255414,1952056,6722545,0,0,0,0,8550448,0
106331326,SAN GORGONIO MEMORIAL HOSPITAL,20194,2019-10-01,2019-12-31,OPEN,Riverside,12 - Inland Counties,1107,District,Comparable,951-845-1121,600 N. HIGHLAND SPRINGS AVENUE,BANNING,92220,STEVE BARRON,79,79,79,145,199,39,179,503,739,98,571,1003,2063,743,5686,4552658,6840369,929436,5641525,6273624,12126120,1951710,15674132,15020920,0
106240924,MEMORIAL HOSPITAL LOS BANOS,20181,2018-01-01,2018-03-31,Open,Merced,6,517,Non Profit Corp.,Comparable,209-826-0591,520 WEST I STREET,LOS BANOS,93635,ASH GOKLI,40,40,16,126,15,55,166,403,47,96,360,1578,134,495,7710,5856949,737072,1701512,6376604,9182113,1360009,2868612,22892652,16115226,0
106394009,KAISER FOUNDATION HOSPITAL - MANTECA,20173,2017-07-01,2017-09-30,Open,San Joaquin,6,507,Non Profit Corp.,Kaiser Foundation Health,(510) 987-3380,1777 WEST YOSEMITE AVENUE,MANTECA,95337,JANET LIANG,251,251,94,85,874,14,93,310,3025,32,227,445,10552,458,3275,0,0,0,0,0,0,0,0,119416100,0
106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,927,Non Profit Corp.,Comparable,424-259-6000,1250 16TH STREET,SANTA MONICA,90404,"DAVID FEINBERG, MD",265,265,265,1296,371,324,227,6630,1925,1522,1127,10641,4585,1931,3361,99195304,5135131,22928172,16137223,36134556,1642888,5185323,8473690,157781794,0
106580996,ADVENTIST HEALTH RIDEOUT,20184,2018-10-01,2018-12-31,Open,Yuba,02 - Golden Empire,227,Non Profit Corp.,Comparable,530-749-4663,726 FOURTH STREET,MARYSVILLE,95901,RICK RAWSON,221,221,146,1361,29,250,754,7236,209,866,2785,21553,455,2278,11869,108501219,3333419,13802085,40253151,66910147,1409893,7094661,37033371,107059834,12806895
106334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM MEDICAL CENTER,20202,2020-04-01,2020-06-30,OPEN,Riverside,12 - Inland Counties,1109,City/County,Comparable,951-486-4000,26520 CACTUS AVENUE,MORENO VALLEY,92555,ZAREH SARRAFIAN,439,372,320,521,485,722,1334,3777,3320,3749,5564,1520,1394,6139,10199,38838976,44387155,51978567,76817573,11451217,8556620,23919810,50692295,162159589,0
106110889,GLENN MEDICAL CENTER,20174,2017-10-01,2017-12-31,Open,Glenn,1,223,Non Profit Corp.,Comparable,530-934-1800,1133 WEST SYCAMORE STREET,WILLOWS,95988,BARBARA RYDGREN,47,15,15,28,0,4,4,148,0,58,25,3289,0,3115,0,381587,0,120030,5841,2366241,0,2215874,0,5186976,0
106370875,SHARP CHULA VISTA MEDICAL CENTER,20201,2020-01-01,2020-03-31,OPEN,San Diego,14 - San Diego/Imperial,1420,Non Profit Corp.,Comparable,619-482-5800,751 MEDICAL CENTER COURT,CHULA VISTA,91911,PABLO VELEZ,449,378,296,1081,835,360,1067,6845,4843,3897,7811,5975,6487,2159,8011,119663093,89189970,42886696,100022666,42802465,39509499,12522920,55888726,138046034,0
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,20172,2017-04-01,2017-06-30,Open,Los Angeles,11,917,Non Profit Corp.,Comparable,(909) 865-9500,1798 NORTH GAREY AVENUE,POMONA,91767,RICHARD YOCHUM,437,399,300,760,891,966,1690,3642,3214,5437,5703,11222,25064,9347,23604,125433618,60785498,189524348,148190596,48168970,69964823,52283371,105135531,0,0
106100797,ADVENTIST HEALTH REEDLEY,20173,2017-07-01,2017-09-30,Open,Fresno,9,607,District,Comparable,(559) 582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49,49,15,41,6,79,284,148,19,177,565,19588,3704,14676,88243,1130791,115331,1530491,5336989,8513714,1474600,6479022,34765131,39030692,0
106171395,SUTTER LAKESIDE HOSPITAL,20184,2018-10-01,2018-12-31,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,707-262-5000,5176 HILL ROAD EAST,LAKEPORT,95453,DAN PETERSON,25,25,20,252,5,20,149,922,21,53,396,1690,47,142,2030,8716867,201228,623004,4941102,19368570,614109,688440,11343341,28641974,0
106190184,COLLEGE HOSPITAL,20201,2020-01-01,2020-03-31,OPEN,Los Angeles,11 - Los Angeles,921,Investor - Corp.,Comparable,562-924-9581,10802 COLLEGE PLACE,CERRITOS,90703,STEVE WITT,187,187,187,231,155,149,0,4190,1657,966,0,9238,1545,0,0,8236848,3434138,1988980,0,4056572,795358,0,0,16341467,0
106190782,TARZANA TREATMENT CENTER,20184,2018-10-01,2018-12-31,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,818-996-1051,18646 OXNARD STREET,TARZANA,91356,ALBERT SENELLA,60,60,60,53,0,351,0,261,0,2063,0,0,0,0,0,417600,0,1392525,0,0,0,0,0,1858998,0
106381154,UCSF MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,San Francisco,04 - West Bay,423,Non Profit Other,Comparable,415-476-1000,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,MARK LARET,1019,750,726,2478,511,524,2030,16118,3211,5655,13449,140797,22602,21842,62691,625200607,131248719,260609159,441185671,544907656,87472901,84531323,242623399,1098823295,0
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20181,2018-01-01,2018-03-31,Open,San Joaquin,6,507,Non Profit Corp.,Comparable,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,337,337,257,1322,813,480,1117,6522,4002,3243,3835,18839,8475,3204,17931,172644127,107279268,60456233,97543648,69048834,33649078,11762482,74356798,133534122,5471560
106374094,VIBRA HOSPITAL OF SAN DIEGO,20202,2020-04-01,2020-06-30,OPEN,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,619-260-8300,555 WASHINGTON STREET,SAN DIEGO,92103,YAMEEKA WILLIAMS,110,88,88,75,28,1,38,2367,950,23,1531,0,0,0,0,42485813,16138730,520065,26353091,0,0,0,0,14385003,0
106231396,ADVENTIST HEALTH UKIAH VALLEY,20174,2017-10-01,2017-12-31,Open,Mendocino,1,113,Church,Comparable,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,GWEN MATTHEWS,67,50,35,348,37,58,304,1316,118,158,829,21711,1449,1049,17324,15410138,1499435,2306900,10625189,32970299,2031697,1963927,22342177,34384258,0
106410891,SEQUOIA HOSPITAL,20202,2020-04-01,2020-06-30,OPEN,San Mateo,04 - West Bay,428,Non Profit Corp.,Comparable,650-369-5811,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,BILL GRAHAM,208,114,41,319,96,21,36,1296,380,154,89,2915,515,126,754,54740537,13234956,3341946,4974027,39884876,7047912,874007,5231367,64712263,0
106384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,20194,2019-10-01,2019-12-31,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,415-600-6000,1101 VAN NESS AVENUE,San Francisco,94109,"WARREN BROWNER, MD",453,453,375,1382,482,281,662,10246,2958,2088,4222,6679,2476,860,5784,168426632,49871077,30275418,74005780,82184007,33110990,3688584,31792495,327717711,0
