facility_id,position,productive_hours,productive_hours_per_patient
106380842,Environmental & Food Services,183139,1.41
106361110,Registered Nurse,38934,0.76
106344017,Environmental & Food Services,28182,1.11
106190712,Other,0,0.0
106344017,Ancillary Cost Centers,45984,2.09
106371256,Aides & Orderlies,138844,2.65
106491267,Ancillary Cost Centers,0,0.0
106190680,Management & Supervision,120308,1.21
106320859,Licensed Vocational Nurse,17591,0.32
106331326,Daily Cost Centers,193725,6.9
106361370,Administrative Services Cost Centers,104279,2.88
106190521,Environmental & Food Services,62455,0.94
106010987,General Services Cost Centers,612377,8.07
106150761,Technician & Specialist,836801,10.32
106344029,Ancillary Cost Centers,233370,6.43
106190385,Registered Nurse,896436,7.43
106301248,Ambulatory Cost Centers,101911,1.49
106430779,Ancillary Cost Centers,880397,7.07
106361223,Contracted Registry Nursing,13206,0.12
106370673,Clerical & Other Administrative,997235,6.86
106374024,Clerical & Other Administrative,19877,0.71
106190525,Registered Nurse,1225678,8.29
106070904,Ambulatory Cost Centers,123860,2.94
106374055,Contracted Other,38720,0.4
106210992,Education Cost Centers,0,0.0
106380857,Licensed Vocational Nurse,15235,0.28
106190240,Contracted Registry Nursing,45878,0.85
106301340,Ambulatory Cost Centers,397629,2.68
106301317,Clerical & Other Administrative,650859,6.37
106105051,Environmental & Food Services,0,0.0
106150736,Administrative Services Cost Centers,271344,3.11
106141273,Ancillary Cost Centers,155614,19.66
106380929,Environmental & Food Services,736443,2.93
106404046,Licensed Vocational Nurse,0,0.0
106184008,Other,2088,0.19
106210993,Administrative Services Cost Centers,56333,3.27
106100745,Environmental & Food Services,9865,0.84
106150775,Contracted Other,848,0.04
106301132,Aides & Orderlies,185299,2.09
106392287,Education Cost Centers,0,0.0
106361246,Ambulatory Cost Centers,1650656,5.77
106190766,Contracted Registry Nursing,0,0.0
106190680,Contracted Registry Nursing,15140,0.16
106190385,Management & Supervision,227673,2.11
106190052,Ancillary Cost Centers,110512,5.02
106500967,General Services Cost Centers,120343,1.0
106105051,Environmental & Food Services,0,0.0
106050932,Administrative Services Cost Centers,59895,4.27
106300032,Aides & Orderlies,188950,2.14
106301357,Fiscal Services Cost Centers,23773,1.55
106196168,Environmental & Food Services,53256,0.55
106190198,Contracted Registry Nursing,1891,0.03
106434051,Aides & Orderlies,29884,3.37
106191014,Licensed Vocational Nurse,0,0.0
106431013,Contracted Other,0,0.0
106434218,General Services Cost Centers,19675,2.64
106070924,Technician & Specialist,637500,7.1
106154147,Ancillary Cost Centers,0,0.0
106190766,Clerical & Other Administrative,136372,6.78
106190432,Ambulatory Cost Centers,8,0.0
106380868,Aides & Orderlies,9812,0.82
106331194,Licensed Vocational Nurse,64593,0.75
106070990,Contracted Other,3137,0.05
106070924,Administrative Services Cost Centers,430826,4.51
106301566,Contracted Registry Nursing,27689,0.51
106430837,Ancillary Cost Centers,601034,7.1
106400548,General Services Cost Centers,60930,1.79
106301175,Clerical & Other Administrative,327500,2.84
106150736,Ancillary Cost Centers,592069,7.17
106190352,Administrative Services Cost Centers,82687,3.65
106341051,Environmental & Food Services,377177,1.78
106190534,Management & Supervision,293308,6.87
106190163,Education Cost Centers,0,0.0
106321016,Aides & Orderlies,21546,0.83
106484044,General Services Cost Centers,156665,9.12
106013687,Technician & Specialist,20527,3.16
106104023,Daily Cost Centers,147510,7.01
106190661,Ambulatory Cost Centers,60884,1.01
106190500,Other,20768,0.93
106301188,Licensed Vocational Nurse,47386,0.78
106580996,Administrative Services Cost Centers,264417,3.06
106010987,Fiscal Services Cost Centers,173150,2.28
106301098,Contracted Registry Nursing,8338,0.1
106190280,Fiscal Services Cost Centers,57447,2.38
106190053,Daily Cost Centers,651884,8.04
106190422,Registered Nurse,1341729,8.72
106196404,Ancillary Cost Centers,0,0.0
106560525,Registered Nurse,368576,9.32
106434051,General Services Cost Centers,18964,2.14
106190552,Technician & Specialist,135974,0.35
106040937,Education Cost Centers,0,0.0
106380964,Registered Nurse,327218,5.93
106480989,Education Cost Centers,18447,0.25
106190148,Administrative Services Cost Centers,240938,2.95
106190687,Daily Cost Centers,1264938,13.13
106390846,Education Cost Centers,0,0.0
106281078,Education Cost Centers,0,0.0
106121051,Environmental & Food Services,53963,4.35
106410817,Aides & Orderlies,281404,1.85
106060870,Ambulatory Cost Centers,79443,8.54
106074017,Environmental & Food Services,86322,2.84
106190949,Environmental & Food Services,0,0.0
106150736,Technician & Specialist,442921,5.08
106190429,Environmental & Food Services,0,0.0
106370771,Contracted Other,6072,0.06
106540798,Aides & Orderlies,147459,1.91
106190529,Administrative Services Cost Centers,381042,3.79
106540734,Daily Cost Centers,1743748,8.54
106470871,Education Cost Centers,0,0.0
106370749,Registered Nurse,52862,1.31
106196403,Management & Supervision,0,0.0
106380857,Daily Cost Centers,591194,11.71
106301248,Technician & Specialist,309545,4.51
106361105,Clerical & Other Administrative,98397,6.16
106344011,Other,0,0.0
106500967,Contracted Registry Nursing,27990,0.24
106430837,Registered Nurse,815147,9.04
106190784,Contracted Other,8320,0.4
106301566,Clerical & Other Administrative,572348,10.59
106370875,Fiscal Services Cost Centers,78358,0.59
106301188,Clerical & Other Administrative,205398,3.33
106361246,Daily Cost Centers,5818839,19.75
106331312,Ambulatory Cost Centers,238998,1.65
106034002,Registered Nurse,123830,7.46
106370780,Contracted Registry Nursing,41793,0.39
106211006,Aides & Orderlies,163370,2.43
106340950,Registered Nurse,1345907,9.91
106190525,Ancillary Cost Centers,1385523,8.91
106391042,Contracted Other,133199,1.28
106370759,Registered Nurse,559291,7.51
106210993,Daily Cost Centers,170873,9.92
106370714,Technician & Specialist,1170580,6.89
106171395,Management & Supervision,33143,1.9
106190163,Other,0,0.0
106364014,Aides & Orderlies,82352,2.25
106364050,Ancillary Cost Centers,0,0.0
106301205,Ancillary Cost Centers,2463647,11.88
106190636,Fiscal Services Cost Centers,150240,0.94
106364188,Management & Supervision,92497,4.15
106391010,Fiscal Services Cost Centers,195635,3.43
106040802,Other,18485,0.92
106331312,Ambulatory Cost Centers,219887,1.71
106071018,General Services Cost Centers,369055,5.63
106190240,Education Cost Centers,0,0.0
106010858,Ancillary Cost Centers,653749,10.31
106184008,Contracted Registry Nursing,9628,0.86
106104062,Fiscal Services Cost Centers,35857,1.32
106380939,Licensed Vocational Nurse,127791,0.59
106190470,General Services Cost Centers,525531,3.91
106190150,Environmental & Food Services,25376,0.45
106190066,Contracted Registry Nursing,0,0.0
106190066,Contracted Other,0,0.0
106331168,Environmental & Food Services,288773,2.72
106370652,General Services Cost Centers,172121,3.0
106050932,Environmental & Food Services,25134,2.49
106190762,Licensed Vocational Nurse,28425,0.36
106190762,Contracted Other,18070,0.25
106090933,Aides & Orderlies,115406,2.09
106490964,Administrative Services Cost Centers,47919,1.97
106370689,Environmental & Food Services,12052,0.2
106430763,Ancillary Cost Centers,1297136,9.8
106040937,Contracted Registry Nursing,777,0.01
106270777,Technician & Specialist,145459,2.37
106190434,Licensed Vocational Nurse,3333,0.09
106190687,Clerical & Other Administrative,205535,2.2
106190552,Registered Nurse,33873,0.09
106211006,General Services Cost Centers,396990,6.21
106560529,Management & Supervision,150427,2.04
106154022,Daily Cost Centers,154550,7.86
106270744,Technician & Specialist,717210,9.48
106104047,Contracted Registry Nursing,10274,1.39
106010858,Contracted Registry Nursing,5685,0.13
106070990,Fiscal Services Cost Centers,34777,0.6
106190517,Ambulatory Cost Centers,135388,1.7
106331216,Ancillary Cost Centers,281623,6.7
106190517,Administrative Services Cost Centers,235095,2.97
106184008,Technician & Specialist,68003,5.56
106070988,Environmental & Food Services,241237,2.14
106274043,General Services Cost Centers,296232,6.31
106190198,Administrative Services Cost Centers,113035,1.96
106190148,Contracted Registry Nursing,182913,2.08
106342392,Fiscal Services Cost Centers,41844,1.07
106196403,Ancillary Cost Centers,406129,5.28
106040802,Contracted Registry Nursing,0,0.0
106121031,Aides & Orderlies,13266,1.22
106190240,Clerical & Other Administrative,208050,3.69
106105051,Aides & Orderlies,0,0.0
106350784,Contracted Registry Nursing,14108,0.14
106190949,Environmental & Food Services,0,0.0
106190547,Administrative Services Cost Centers,64888,2.68
106010846,Licensed Vocational Nurse,133368,0.78
106450949,Technician & Specialist,552386,7.27
106430837,Technician & Specialist,548210,6.03
106190636,Technician & Specialist,667396,4.18
106090793,Fiscal Services Cost Centers,90783,1.64
106370652,Environmental & Food Services,0,0.0
106301132,Aides & Orderlies,206991,2.69
106171395,Clerical & Other Administrative,77214,4.24
106190176,Education Cost Centers,390793,3.78
106104047,Ancillary Cost Centers,128737,14.39
106331216,Management & Supervision,79398,1.96
106440755,Education Cost Centers,0,0.0
106154160,Education Cost Centers,0,0.0
106190552,Ambulatory Cost Centers,219925,0.62
106444013,Licensed Vocational Nurse,5351,0.15
106100899,Ancillary Cost Centers,1106024,7.12
106190317,Contracted Registry Nursing,0,0.0
106190110,Environmental & Food Services,35330,0.49
106164029,Ambulatory Cost Centers,255968,2.36
106420493,Licensed Vocational Nurse,51434,0.4
106121080,Ancillary Cost Centers,456988,7.59
106504038,General Services Cost Centers,57297,8.5
106190243,Fiscal Services Cost Centers,99219,1.62
106481015,Management & Supervision,22916,0.96
106540798,Clerical & Other Administrative,333706,4.2
106481357,Clerical & Other Administrative,566321,9.1
106190878,Registered Nurse,984127,7.5
106190534,Contracted Registry Nursing,27523,0.62
106362041,Aides & Orderlies,132537,1.45
106090933,General Services Cost Centers,321307,5.91
106191228,Ancillary Cost Centers,2057657,6.84
106380939,Ambulatory Cost Centers,861876,4.36
106301317,General Services Cost Centers,591791,5.55
106540816,Administrative Services Cost Centers,103111,2.64
106361370,General Services Cost Centers,155691,4.68
106191227,Other,1652240,9.58
106190552,Environmental & Food Services,166584,0.47
106434051,Ambulatory Cost Centers,0,0.0
106130760,Fiscal Services Cost Centers,87818,2.2
106490964,Ancillary Cost Centers,111461,5.18
106434040,Contracted Registry Nursing,54703,0.49
106190184,Contracted Other,535,0.01
106013619,Education Cost Centers,0,0.0
106190052,Registered Nurse,178482,7.11
106400466,Administrative Services Cost Centers,75503,4.06
106560481,Clerical & Other Administrative,864368,8.74
106500867,Administrative Services Cost Centers,224330,1.53
106190197,Management & Supervision,50468,2.11
106291023,Clerical & Other Administrative,166862,4.09
106374094,Education Cost Centers,0,0.0
106010987,Aides & Orderlies,117104,1.49
106190517,Administrative Services Cost Centers,208147,2.7
106370780,Fiscal Services Cost Centers,243018,2.29
106191306,Administrative Services Cost Centers,366259,4.59
106490919,Contracted Registry Nursing,1241,0.03
106010856,Ambulatory Cost Centers,8960,0.12
106190547,General Services Cost Centers,56225,2.3
106014034,Registered Nurse,104152,2.95
106420493,Management & Supervision,208639,1.89
106301188,Licensed Vocational Nurse,49004,0.81
106070924,General Services Cost Centers,626401,6.56
106190198,Contracted Other,4197,0.07
106301209,Aides & Orderlies,35115,1.59
106150736,Clerical & Other Administrative,596064,6.94
106190766,Other,9317,0.47
106190034,Licensed Vocational Nurse,69104,0.48
106094002,General Services Cost Centers,0,0.0
106190529,Ambulatory Cost Centers,153799,1.4
106301140,Environmental & Food Services,26955,0.9
106074017,Contracted Other,1026,0.03
106494019,General Services Cost Centers,384423,13.47
106514033,Clerical & Other Administrative,0,0.0
106190680,Other,107315,1.08
106090793,Administrative Services Cost Centers,121872,2.19
106010887,Technician & Specialist,62790,3.2
106370745,Registered Nurse,245205,3.69
106154101,Clerical & Other Administrative,64651,2.93
106331288,Other,156,0.02
106190400,Contracted Other,20427,0.13
106370875,Contracted Registry Nursing,15655,0.12
106300225,Aides & Orderlies,229194,3.46
106342344,Education Cost Centers,35181,0.88
106364121,Management & Supervision,38504,2.35
106190197,Registered Nurse,95064,4.82
106300032,Clerical & Other Administrative,812883,9.41
106430763,Daily Cost Centers,1143033,9.96
106380842,Clerical & Other Administrative,54360,0.42
106154101,Administrative Services Cost Centers,62972,2.72
106434040,Licensed Vocational Nurse,7982,0.08
106380964,Daily Cost Centers,408913,7.41
106344011,Ancillary Cost Centers,0,0.0
106420493,Registered Nurse,468475,4.06
106344170,Fiscal Services Cost Centers,0,0.0
106310791,Aides & Orderlies,32519,1.34
106034002,Licensed Vocational Nurse,8823,0.53
106191306,Other,192918,2.72
106361246,Administrative Services Cost Centers,1213460,4.24
106380929,Fiscal Services Cost Centers,547807,2.28
106231396,Ambulatory Cost Centers,187513,7.35
106124004,Education Cost Centers,0,0.0
106392287,Technician & Specialist,157010,4.64
106420491,Contracted Registry Nursing,23030,0.26
106430705,Administrative Services Cost Centers,192597,2.5
106334564,Education Cost Centers,0,0.0
106040962,Daily Cost Centers,1074316,10.33
106560481,Clerical & Other Administrative,553845,6.56
106331164,Ambulatory Cost Centers,288804,2.75
106190541,Contracted Registry Nursing,22,0.0
106190243,Management & Supervision,164369,2.71
106304426,Clerical & Other Administrative,0,0.0
106270875,Clerical & Other Administrative,508527,7.96
106491001,Daily Cost Centers,119918,6.41
106362041,Daily Cost Centers,370707,4.24
106190517,Contracted Other,1352,0.02
106420491,Management & Supervision,84262,0.96
106070904,Environmental & Food Services,93423,2.2
106370714,Ambulatory Cost Centers,780818,4.59
106361323,Environmental & Food Services,226322,2.24
106104089,Daily Cost Centers,55563,9.98
106190631,Contracted Other,13995,0.09
106301283,Management & Supervision,61310,1.88
106370694,Daily Cost Centers,2045157,9.48
106070990,Fiscal Services Cost Centers,0,0.0
106150737,Licensed Vocational Nurse,24073,0.43
106190232,Registered Nurse,101895,2.12
106454012,Contracted Other,0,0.0
106196404,Daily Cost Centers,498762,5.79
106050932,Licensed Vocational Nurse,10773,1.07
106231013,Other,10550,0.63
106250956,Contracted Other,0,0.0
106350784,Contracted Registry Nursing,20109,0.23
106190052,Ancillary Cost Centers,114261,4.83
106301188,Technician & Specialist,185244,2.93
106504038,Contracted Other,0,0.0
106190782,Environmental & Food Services,4112,0.26
106392232,Clerical & Other Administrative,17383,1.64
106344188,Contracted Registry Nursing,0,0.0
106301379,Ambulatory Cost Centers,103111,2.39
106100717,Other,587252,1.9
106521041,General Services Cost Centers,126413,5.65
106190323,Administrative Services Cost Centers,345085,2.38
106340950,Daily Cost Centers,1163932,8.57
106361274,Contracted Other,175,0.01
106371394,Ambulatory Cost Centers,137255,2.4
106571086,Technician & Specialist,247057,6.09
106274043,Ancillary Cost Centers,334586,7.02
106334589,Technician & Specialist,450394,10.26
106104047,Licensed Vocational Nurse,1094,0.12
106331312,Licensed Vocational Nurse,46120,0.36
106010887,Daily Cost Centers,175273,10.76
106291023,Contracted Registry Nursing,7679,0.2
106010937,General Services Cost Centers,502518,5.69
106404046,Daily Cost Centers,0,0.0
106374084,Technician & Specialist,15271,1.88
