facility_id,position,productive_hours,productive_hours_per_patient
106160787,Aides & Orderlies,358164,10.66
106480989,Licensed Vocational Nurse,36015,0.57
106370745,Technician & Specialist,337227,5.08
106191216,Daily Cost Centers,2535,0.28
106301248,Ancillary Cost Centers,501251,7.3
106580996,Daily Cost Centers,724347,8.91
106190859,General Services Cost Centers,184002,3.2
106414018,Management & Supervision,9960,7.67
106340913,Other,3193535,23.4
106301297,Clerical & Other Administrative,131362,5.03
106190854,Aides & Orderlies,0,0.0
106231013,Other,9708,0.61
106491001,Contracted Other,6666,0.31
106434051,Management & Supervision,4211,0.49
106190176,Licensed Vocational Nurse,31942,0.28
106190631,Contracted Other,12586,0.1
106380865,Other,944022,3.32
106340951,Aides & Orderlies,201671,1.4
106060870,Clerical & Other Administrative,68245,7.34
106270744,Contracted Registry Nursing,5600,0.07
106370694,Other,304640,1.41
106434138,General Services Cost Centers,121336,5.2
106281266,Aides & Orderlies,0,0.0
106371394,Environmental & Food Services,0,0.0
106220733,Environmental & Food Services,42645,1.04
106331226,Contracted Registry Nursing,0,0.0
106194967,Education Cost Centers,0,0.0
106190930,Contracted Registry Nursing,14430,0.51
106361274,Education Cost Centers,0,0.0
106494019,Management & Supervision,0,0.0
106540798,Aides & Orderlies,148012,1.97
106382715,Fiscal Services Cost Centers,22553,0.75
106010937,Registered Nurse,918999,8.84
106304426,Administrative Services Cost Centers,0,0.0
106301155,Other,7241,0.17
106521041,Ambulatory Cost Centers,150115,7.02
106191014,Clerical & Other Administrative,0,0.0
106560838,Aides & Orderlies,9682,1.84
106491076,Contracted Other,2444,0.1
106424002,Daily Cost Centers,70482,13.37
106331312,Contracted Registry Nursing,88911,0.65
106190878,Aides & Orderlies,227734,1.81
106334068,Ambulatory Cost Centers,222494,2.52
106100797,Clerical & Other Administrative,119495,8.25
106010858,Daily Cost Centers,943412,17.91
106420491,Registered Nurse,103569,1.16
106190240,Ambulatory Cost Centers,81109,1.53
106334457,Registered Nurse,10364,2.14
106341051,Environmental & Food Services,432773,2.02
106491064,Education Cost Centers,0,0.0
106190680,Technician & Specialist,378511,3.9
106270875,Environmental & Food Services,237706,3.72
106150788,Aides & Orderlies,470052,4.54
106491338,Ancillary Cost Centers,103896,11.8
106374049,Environmental & Food Services,2065,0.28
106430763,Environmental & Food Services,512557,3.7
106014034,Licensed Vocational Nurse,8321,0.23
106344035,Aides & Orderlies,18464,2.31
106240942,Clerical & Other Administrative,287173,3.9
106105029,Ancillary Cost Centers,253851,18.88
106500852,Environmental & Food Services,32539,0.23
106560492,Daily Cost Centers,846679,8.33
106380929,Environmental & Food Services,756346,3.08
106190307,Ancillary Cost Centers,228470,6.66
106014050,Aides & Orderlies,138917,2.07
106331226,Management & Supervision,22145,2.35
106380939,Licensed Vocational Nurse,75265,0.34
106250955,Other,4562,0.36
106444013,Daily Cost Centers,230035,7.25
106551061,Technician & Specialist,5801,0.39
106450949,Contracted Other,7828,0.09
106361110,Management & Supervision,32828,0.5
106190468,Fiscal Services Cost Centers,19571,0.46
106281078,Management & Supervision,126272,3.33
106190385,Contracted Other,18516,0.17
106190587,Management & Supervision,144024,2.57
106190315,Licensed Vocational Nurse,40437,0.56
106190534,Other,288,0.01
106190529,Ancillary Cost Centers,550236,5.48
106400683,Clerical & Other Administrative,0,0.0
106244027,Licensed Vocational Nurse,0,0.0
106190796,General Services Cost Centers,2028782,9.09
106434051,Ancillary Cost Centers,29814,3.25
106190307,Management & Supervision,111852,3.34
106150808,Education Cost Centers,0,0.0
106013687,Aides & Orderlies,3918,0.59
106060870,Ambulatory Cost Centers,67098,6.44
106301209,Licensed Vocational Nurse,31140,1.28
106070988,Fiscal Services Cost Centers,17690,0.15
106104023,Administrative Services Cost Centers,71106,3.62
106150737,Daily Cost Centers,111279,2.34
106190422,General Services Cost Centers,968507,6.09
106190317,Environmental & Food Services,67964,2.69
106420483,Aides & Orderlies,90237,3.63
106190766,Contracted Registry Nursing,87,0.01
106342344,Education Cost Centers,35181,0.88
106071018,Clerical & Other Administrative,182078,2.88
106370749,Fiscal Services Cost Centers,40724,0.98
106321016,Registered Nurse,16240,0.63
106014207,Environmental & Food Services,8387,1.06
106361223,Aides & Orderlies,291908,2.76
106301317,Management & Supervision,206866,1.93
106391042,Clerical & Other Administrative,563538,5.41
106301155,Technician & Specialist,144034,3.64
106334589,Contracted Other,0,0.0
106190631,Technician & Specialist,1237604,9.27
106424002,Other,10194,1.93
106070904,Daily Cost Centers,411029,9.66
106190784,Contracted Registry Nursing,1760,0.1
106196403,Education Cost Centers,0,0.0
106190184,Administrative Services Cost Centers,144422,2.4
106013687,Clerical & Other Administrative,5512,0.85
106190534,Ancillary Cost Centers,331124,7.51
106430779,Clerical & Other Administrative,208849,1.8
106364188,Registered Nurse,93086,5.16
106191228,Technician & Specialist,1820121,5.62
106105029,Fiscal Services Cost Centers,40560,2.93
106150808,Technician & Specialist,37621,0.75
106334025,Daily Cost Centers,757129,16.31
106190163,Fiscal Services Cost Centers,80448,2.18
106190818,Other,22752,0.41
106410891,Ancillary Cost Centers,481373,14.16
106190196,Ancillary Cost Centers,108070,4.77
106074017,Daily Cost Centers,214497,7.48
106190385,Other,129450,1.07
106210993,Licensed Vocational Nurse,15419,0.89
106500852,Daily Cost Centers,1416125,8.49
106281266,Clerical & Other Administrative,0,0.0
106160702,Ancillary Cost Centers,58856,5.57
106364144,Fiscal Services Cost Centers,69580,1.9
106204019,Administrative Services Cost Centers,417204,3.6
106171395,Ancillary Cost Centers,142905,7.85
106070988,Contracted Registry Nursing,48879,0.41
106560492,Contracted Registry Nursing,29878,0.29
106474007,Fiscal Services Cost Centers,48748,3.84
106184008,Fiscal Services Cost Centers,38577,3.15
106190758,Administrative Services Cost Centers,384389,3.29
106190854,Ambulatory Cost Centers,38819,0.84
106380857,Aides & Orderlies,119725,2.19
106190200,Contracted Other,4544,0.07
106214034,Management & Supervision,31327,2.68
106560529,General Services Cost Centers,336353,4.35
106301380,Administrative Services Cost Centers,114012,3.16
106291023,Education Cost Centers,0,0.0
106190315,Environmental & Food Services,55380,0.76
106370730,Contracted Registry Nursing,144852,1.47
106190756,Administrative Services Cost Centers,252211,3.68
106300032,Clerical & Other Administrative,809332,9.15
106434040,Ambulatory Cost Centers,499242,4.85
106190176,Other,114750,1.11
106190150,Administrative Services Cost Centers,63754,1.36
106370875,Clerical & Other Administrative,483379,3.66
106381154,Ambulatory Cost Centers,1836521,6.39
106481015,Licensed Vocational Nurse,24457,1.06
106291053,Environmental & Food Services,89054,2.07
106531059,Contracted Other,117,0.01
106190680,Other,95270,0.96
106364144,Daily Cost Centers,353510,9.9
106380868,Ambulatory Cost Centers,41281,3.44
106150737,Management & Supervision,57542,1.11
106331164,Technician & Specialist,637257,5.84
106540798,Education Cost Centers,0,0.0
106244027,Clerical & Other Administrative,0,0.0
106190198,Environmental & Food Services,84408,1.46
106300032,Contracted Other,257,0.0
106194967,Daily Cost Centers,55992,11.25
106504038,Aides & Orderlies,0,0.0
106121080,Environmental & Food Services,143214,2.38
106340913,Licensed Vocational Nurse,35218,0.29
106191306,Environmental & Food Services,170821,2.22
106361266,Fiscal Services Cost Centers,28422,0.91
106320859,Technician & Specialist,66534,1.09
106090933,Technician & Specialist,393285,7.02
106190305,Clerical & Other Administrative,19004,0.68
106450940,General Services Cost Centers,143087,3.43
106361318,Clerical & Other Administrative,565419,5.85
106491338,Ancillary Cost Centers,95424,10.9
106301279,Management & Supervision,725816,5.41
106190298,Education Cost Centers,0,0.0
106160787,Education Cost Centers,11577,0.74
106190163,Licensed Vocational Nurse,54427,1.47
106121080,Environmental & Food Services,200136,3.51
106420493,Ambulatory Cost Centers,472599,4.29
106470871,Management & Supervision,51102,1.52
106190243,Clerical & Other Administrative,305730,4.26
106301304,General Services Cost Centers,19071,1.83
106141273,Licensed Vocational Nurse,4023,0.57
106391010,General Services Cost Centers,549702,9.86
106481094,Ambulatory Cost Centers,99649,3.14
106190049,Fiscal Services Cost Centers,11725,0.51
106190432,Clerical & Other Administrative,0,0.0
106150761,General Services Cost Centers,420051,4.17
106301380,Ancillary Cost Centers,99045,2.74
106201281,Other,22784,0.47
106311000,Contracted Registry Nursing,8700,0.07
106341051,Ancillary Cost Centers,1580873,7.33
106210992,Ambulatory Cost Centers,41100,1.76
106074017,Management & Supervision,128618,4.24
106110889,Contracted Registry Nursing,2768,0.45
106300032,Contracted Registry Nursing,8131,0.09
106450940,Aides & Orderlies,42109,0.99
106392287,Fiscal Services Cost Centers,72625,2.54
106420491,Contracted Other,5103,0.06
106191014,Contracted Registry Nursing,0,0.0
106071018,Registered Nurse,709283,11.22
106190631,Contracted Other,13995,0.09
106410817,Contracted Registry Nursing,8014,0.06
106010937,Technician & Specialist,713454,6.93
106250956,Other,4485,0.1
106190034,Management & Supervision,196493,1.37
106190475,Ambulatory Cost Centers,63731,2.31
106541123,Environmental & Food Services,0,0.0
106514001,Contracted Other,0,0.0
106491267,Ancillary Cost Centers,0,0.0
106100005,Management & Supervision,96316,1.68
106191014,Technician & Specialist,0,0.0
106380939,Contracted Other,63735,0.32
106444012,Ancillary Cost Centers,117196,9.9
106190232,Ancillary Cost Centers,0,0.0
106070990,Registered Nurse,939369,16.11
106121080,Licensed Vocational Nurse,1913,0.03
106070904,Licensed Vocational Nurse,12975,0.31
106344021,Other,50652,1.98
106380960,Ancillary Cost Centers,346503,7.1
106074039,Other,3611,0.16
106190449,Technician & Specialist,213058,3.71
106380857,General Services Cost Centers,322653,6.39
106374094,General Services Cost Centers,94825,3.59
106260011,Ancillary Cost Centers,130645,29.2
106491076,General Services Cost Centers,120881,4.55
106394003,Environmental & Food Services,0,0.0
106400524,Administrative Services Cost Centers,90992,2.34
106190878,General Services Cost Centers,372094,3.02
106100797,Aides & Orderlies,80962,5.47
106361768,Registered Nurse,0,0.0
106013687,Contracted Registry Nursing,0,0.0
106190400,Administrative Services Cost Centers,504833,3.16
106196404,General Services Cost Centers,242246,2.76
106214034,Contracted Other,6464,0.55
106154160,Administrative Services Cost Centers,3809,1.0
106301357,Technician & Specialist,130723,7.05
106320986,Aides & Orderlies,11528,1.94
106304079,Contracted Other,0,0.0
106190631,Licensed Vocational Nurse,58152,0.44
106210993,Contracted Registry Nursing,5128,0.3
106301317,Other,315226,3.22
106304460,Management & Supervision,0,0.0
106380868,Environmental & Food Services,13565,1.13
106391010,Clerical & Other Administrative,441726,8.07
106190317,Ambulatory Cost Centers,270939,10.73
106190756,Daily Cost Centers,712618,9.86
106344188,Clerical & Other Administrative,4730,1.74
106331168,Education Cost Centers,0,0.0
106190432,Aides & Orderlies,126808,3.17
106270777,Contracted Registry Nursing,17539,0.26
106361144,Fiscal Services Cost Centers,58341,2.52
106370695,Contracted Other,14,0.0
106370780,Contracted Registry Nursing,41793,0.39
106190137,Aides & Orderlies,141987,4.67
106154147,Daily Cost Centers,61785,17.83
106194981,Aides & Orderlies,19802,3.47
106400466,Licensed Vocational Nurse,795,0.04
106190392,Management & Supervision,228390,2.15
106540798,Environmental & Food Services,138187,1.79
106190696,Management & Supervision,55374,0.98
106040802,Education Cost Centers,0,0.0
106190525,Aides & Orderlies,468532,2.97
106380965,Licensed Vocational Nurse,11978,0.23
106040802,Technician & Specialist,38111,1.37
106130699,Licensed Vocational Nurse,37536,0.72
106410782,Other,195392,0.72
106010856,Environmental & Food Services,0,0.0
106190766,Environmental & Food Services,79063,3.93
106071018,Ancillary Cost Centers,695766,9.91
106481094,Registered Nurse,309070,9.36
106190256,Daily Cost Centers,276609,8.76
106541123,Clerical & Other Administrative,0,0.0
106301781,Ancillary Cost Centers,0,0.0
106191216,Registered Nurse,54959,5.99
106361110,Administrative Services Cost Centers,38134,0.74
106190240,Fiscal Services Cost Centers,57451,1.08
106196404,Education Cost Centers,0,0.0
106190197,General Services Cost Centers,93478,4.74
106190307,Other,0,0.0
106240924,Technician & Specialist,109092,7.75
106291023,Ancillary Cost Centers,357712,8.21
106190200,Administrative Services Cost Centers,173840,2.81
106190422,Ancillary Cost Centers,1555619,9.78
106364121,Education Cost Centers,0,0.0
106301340,Daily Cost Centers,1334849,8.99
106301379,Environmental & Food Services,93750,2.22
106414018,Contracted Other,3191,2.46
106150808,Fiscal Services Cost Centers,28203,0.5
106410782,Clerical & Other Administrative,407477,1.46
106190500,Management & Supervision,69968,3.14
106301317,Administrative Services Cost Centers,309524,3.16
106300225,General Services Cost Centers,289363,4.37
106190661,Clerical & Other Administrative,224554,3.73
106361110,Ancillary Cost Centers,43165,1.28
106154022,Clerical & Other Administrative,29900,1.52
106010887,Management & Supervision,116455,6.07
106484044,Environmental & Food Services,0,0.0
106244027,Licensed Vocational Nurse,0,0.0
106100717,Contracted Other,20384,0.06
106191228,Administrative Services Cost Centers,1377052,4.31
106191227,Daily Cost Centers,1561115,8.77
106190232,Administrative Services Cost Centers,55500,1.31
106190052,Education Cost Centers,0,0.0
106301566,Fiscal Services Cost Centers,231323,4.84
106240942,Daily Cost Centers,548905,6.8
106190708,Ambulatory Cost Centers,87143,3.24
106440755,Fiscal Services Cost Centers,121584,1.52
106301317,Environmental & Food Services,294592,3.01
106194010,Education Cost Centers,0,0.0
106420491,Education Cost Centers,0,0.0
106231396,Environmental & Food Services,95150,2.85
106190859,Administrative Services Cost Centers,116648,2.03
106190630,Contracted Registry Nursing,29259,0.21
106410852,Clerical & Other Administrative,852045,6.12
106130760,Environmental & Food Services,107086,2.62
106380939,Administrative Services Cost Centers,516290,2.35
106430837,Contracted Other,51890,0.58
106014050,Education Cost Centers,7141,0.1
106231396,Other,0,0.0
106331312,Licensed Vocational Nurse,6184,0.04
106380868,Ambulatory Cost Centers,37999,3.25
106334589,Technician & Specialist,236572,16.6
106301234,Fiscal Services Cost Centers,40800,1.9
106190137,Technician & Specialist,237991,7.47
106484028,Fiscal Services Cost Centers,854,0.22
106154022,Contracted Other,1411,0.07
106190159,Education Cost Centers,0,0.0
106190429,Technician & Specialist,0,0.0
106370875,Management & Supervision,84672,0.64
106190587,Other,52376,0.92
106334457,General Services Cost Centers,14475,3.12
106500954,Contracted Registry Nursing,0,0.0
106380964,Administrative Services Cost Centers,55023,1.06
106301262,Management & Supervision,365753,2.72
106244027,Clerical & Other Administrative,0,0.0
106190429,Clerical & Other Administrative,0,0.0
106480989,Technician & Specialist,0,0.0
106364231,Management & Supervision,272857,1.42
106150782,Clerical & Other Administrative,155936,7.04
106250956,Education Cost Centers,0,0.0
106560525,Ambulatory Cost Centers,123513,3.23
106244027,General Services Cost Centers,0,0.0
106364121,Ancillary Cost Centers,66755,4.07
