facility_id,position,productive_hours,productive_hours_per_patient
106190400,Management & Supervision,340541,2.2
106230949,Daily Cost Centers,89397,9.36
106540734,Environmental & Food Services,475159,2.39
106370759,Licensed Vocational Nurse,69184,0.98
106301340,Contracted Other,12669,0.09
106334018,Environmental & Food Services,7971,0.43
106105051,Fiscal Services Cost Centers,0,0.0
106150722,Education Cost Centers,18292,0.2
106291053,Environmental & Food Services,89054,2.07
106334457,Environmental & Food Services,14362,2.69
106121080,Daily Cost Centers,375721,6.24
106470871,Aides & Orderlies,43545,1.29
106374094,Technician & Specialist,77405,3.44
106150736,Ancillary Cost Centers,580490,6.88
106154160,Contracted Registry Nursing,0,0.0
106410852,Registered Nurse,875000,6.28
106514001,Ancillary Cost Centers,0,0.0
106391042,Licensed Vocational Nurse,63995,0.58
106190200,Contracted Other,3584,0.06
106504038,Contracted Registry Nursing,747,0.17
106374049,Clerical & Other Administrative,3621,0.54
106430763,Aides & Orderlies,125152,0.93
106190859,Contracted Other,14231,0.24
106100797,Management & Supervision,49044,3.39
106110889,Education Cost Centers,0,0.0
106364121,Education Cost Centers,0,0.0
106301127,Management & Supervision,31462,1.22
106190170,Education Cost Centers,1617678,12.33
106470871,Management & Supervision,54752,1.75
106301140,Daily Cost Centers,232595,8.52
106014207,Ambulatory Cost Centers,0,0.0
106190587,Administrative Services Cost Centers,84219,1.51
106430905,Ancillary Cost Centers,3267238,12.64
106190756,Administrative Services Cost Centers,239254,3.31
106150808,Aides & Orderlies,22846,0.45
106301283,Contracted Registry Nursing,4003,0.13
106380929,Ancillary Cost Centers,2232865,8.79
106190587,Contracted Registry Nursing,43939,0.8
106150808,Contracted Registry Nursing,3556,0.07
106491064,Environmental & Food Services,178849,2.27
106201281,Aides & Orderlies,182131,3.91
106270875,Education Cost Centers,3519,0.06
106084001,Technician & Specialist,134322,6.12
106301132,Registered Nurse,1484984,16.78
106190449,Aides & Orderlies,48091,0.81
106370730,Aides & Orderlies,40282,0.47
106301098,Environmental & Food Services,28163,0.35
106410806,Other,598175,28.62
106340951,Aides & Orderlies,206312,1.49
106491064,Technician & Specialist,373997,4.87
106013619,Management & Supervision,18991,1.0
106361223,Licensed Vocational Nurse,1901,0.02
106141338,Ancillary Cost Centers,28672,1.06
106361308,Licensed Vocational Nurse,136163,1.58
106370749,Technician & Specialist,137114,3.35
106040875,Ambulatory Cost Centers,531502,11.84
106150706,Technician & Specialist,243312,4.69
106334589,Aides & Orderlies,30319,2.13
106190163,Licensed Vocational Nurse,63625,1.92
106100697,Other,4753,0.08
106190392,Ancillary Cost Centers,770835,7.93
106196404,Education Cost Centers,0,0.0
106560529,General Services Cost Centers,347162,4.68
106190500,Other,92,0.0
106481015,Technician & Specialist,101051,4.24
106560838,Ancillary Cost Centers,0,0.0
106340947,Other,131616,1.18
106560838,Environmental & Food Services,16637,2.34
106190547,General Services Cost Centers,56225,2.3
106301566,Other,31787,0.66
106370771,Environmental & Food Services,436457,4.35
106344029,Technician & Specialist,207147,5.71
106010776,Contracted Other,147746,1.56
106190525,Registered Nurse,1225678,8.29
106190687,Contracted Registry Nursing,43265,0.43
106190150,Fiscal Services Cost Centers,11336,0.24
106370875,Ancillary Cost Centers,714299,5.4
106150706,Clerical & Other Administrative,248318,5.29
106364231,General Services Cost Centers,890587,4.83
106190432,Ancillary Cost Centers,179233,4.66
106410782,Licensed Vocational Nurse,116953,0.43
106191227,Contracted Other,230762,1.34
106370759,Licensed Vocational Nurse,73690,0.99
106301379,Ancillary Cost Centers,213981,5.02
106301175,Registered Nurse,1092963,9.45
106190163,Management & Supervision,37965,1.11
106040802,Aides & Orderlies,38723,1.55
106010987,Other,60901,0.77
106391010,Daily Cost Centers,611706,10.72
106014034,Registered Nurse,104152,2.95
106190462,Daily Cost Centers,176632,8.08
106364014,Licensed Vocational Nurse,50076,1.36
106301234,General Services Cost Centers,121967,5.51
106320859,Ambulatory Cost Centers,86682,1.66
106560525,Contracted Registry Nursing,8967,0.23
106281078,Management & Supervision,177002,4.86
106094002,Ambulatory Cost Centers,0,0.0
106154160,Technician & Specialist,2285,0.6
106370780,Fiscal Services Cost Centers,244544,2.07
106490964,Contracted Registry Nursing,3967,0.16
106304113,Other,3762,0.31
106301097,Fiscal Services Cost Centers,32590,2.53
106361274,Environmental & Food Services,36126,1.25
106141338,Fiscal Services Cost Centers,19296,0.81
106190317,Environmental & Food Services,80553,2.89
106281047,General Services Cost Centers,325237,4.89
106340950,Contracted Other,85336,0.65
106190687,Ancillary Cost Centers,663006,6.87
106344188,Ambulatory Cost Centers,0,0.0
106190854,Environmental & Food Services,95489,2.06
106374024,Other,0,0.0
106010735,Ambulatory Cost Centers,46532,0.86
106010856,Technician & Specialist,0,0.0
106374049,Daily Cost Centers,20729,3.23
106444012,Ancillary Cost Centers,121344,6.89
106331288,Registered Nurse,60810,6.91
106190524,Aides & Orderlies,84748,1.85
106410852,Administrative Services Cost Centers,442018,3.27
106301098,Education Cost Centers,0,0.0
106231396,Aides & Orderlies,69179,2.49
106190756,Daily Cost Centers,742165,9.86
106105051,Contracted Registry Nursing,0,0.0
106084001,Ambulatory Cost Centers,196904,9.82
106491001,Aides & Orderlies,79479,4.25
106154147,Aides & Orderlies,144,0.04
106364188,Ambulatory Cost Centers,21343,0.96
106400466,Management & Supervision,74978,3.38
106184008,Management & Supervision,45034,4.02
106481015,Ambulatory Cost Centers,11938,0.54
106500867,Registered Nurse,578625,3.85
106050932,Environmental & Food Services,26126,2.51
106150722,Administrative Services Cost Centers,259263,2.8
106311000,Ambulatory Cost Centers,305421,2.44
106361339,Fiscal Services Cost Centers,140974,1.57
106190552,Contracted Registry Nursing,13715,0.04
106190475,Management & Supervision,46208,1.67
106190034,Administrative Services Cost Centers,314938,2.35
106361768,Registered Nurse,0,0.0
106104062,Ancillary Cost Centers,159984,6.58
106410806,Registered Nurse,289281,13.84
106190462,Education Cost Centers,0,0.0
106381154,Administrative Services Cost Centers,899995,3.25
106340913,Daily Cost Centers,1909266,13.99
106014226,Daily Cost Centers,53309,14.95
106034002,Ancillary Cost Centers,141932,8.56
106491267,Registered Nurse,0,0.0
106434153,Administrative Services Cost Centers,589805,6.99
106331194,Management & Supervision,34081,0.43
106370730,Licensed Vocational Nurse,57168,0.53
106100899,Licensed Vocational Nurse,12226,0.08
106420514,General Services Cost Centers,811998,7.15
106010805,Administrative Services Cost Centers,232974,2.94
106361323,Daily Cost Centers,1019182,10.6
106574010,Education Cost Centers,0,0.0
106331168,Fiscal Services Cost Centers,335403,3.06
106270744,Management & Supervision,73415,0.96
106121051,Clerical & Other Administrative,44978,3.28
106190422,Daily Cost Centers,1215772,7.83
106560501,Contracted Other,4047,0.09
106150722,Aides & Orderlies,177011,1.91
106344011,General Services Cost Centers,0,0.0
106071018,Daily Cost Centers,722966,11.04
106190400,Environmental & Food Services,519322,3.28
106474007,Other,31989,2.52
106370652,Ambulatory Cost Centers,82131,1.95
106074097,Daily Cost Centers,493303,19.4
106484044,Education Cost Centers,0,0.0
106274043,Licensed Vocational Nurse,11983,0.25
106321016,Technician & Specialist,23992,0.97
106141273,Environmental & Food Services,53805,6.8
106551061,Ancillary Cost Centers,3530,0.2
106301283,Contracted Registry Nursing,16219,0.49
106301209,Technician & Specialist,144552,6.54
106150775,Education Cost Centers,0,0.0
106010858,Education Cost Centers,0,0.0
106420514,Fiscal Services Cost Centers,201006,1.84
106094002,Ambulatory Cost Centers,0,0.0
106190784,Contracted Registry Nursing,1950,0.13
106344188,Clerical & Other Administrative,4730,1.74
106391042,Registered Nurse,850408,7.33
106370749,Ambulatory Cost Centers,91868,2.3
106361223,Administrative Services Cost Centers,767675,7.72
106010846,Other,417693,2.46
106491267,Ancillary Cost Centers,0,0.0
106044006,Management & Supervision,0,0.0
106560501,Management & Supervision,48029,1.1
106244027,Fiscal Services Cost Centers,0,0.0
106341006,Ambulatory Cost Centers,2694203,10.36
106074097,Environmental & Food Services,0,0.0
106010805,General Services Cost Centers,415937,4.76
106190298,General Services Cost Centers,155453,4.96
106392287,Daily Cost Centers,177571,6.52
106560529,Environmental & Food Services,155406,2.01
106400548,Daily Cost Centers,252984,7.51
106010805,Clerical & Other Administrative,314915,4.96
106190883,Licensed Vocational Nurse,26121,0.5
106190422,Technician & Specialist,1041111,6.79
106071018,Education Cost Centers,2689,0.04
106370714,Licensed Vocational Nurse,68828,0.37
106190323,General Services Cost Centers,384464,2.59
106371394,General Services Cost Centers,337259,5.9
106191014,General Services Cost Centers,0,0.0
106374094,Environmental & Food Services,6298,0.28
106391056,Technician & Specialist,197145,5.71
106450949,Clerical & Other Administrative,304461,3.56
106010887,Aides & Orderlies,39739,2.44
106450936,Contracted Other,0,0.0
106074039,Ambulatory Cost Centers,34428,1.3
106434138,Registered Nurse,191448,8.2
106344029,Education Cost Centers,0,0.0
106190432,Technician & Specialist,0,0.0
106196168,Licensed Vocational Nurse,62734,0.64
106361144,Other,17167,0.77
106430763,Fiscal Services Cost Centers,210613,1.56
106440755,Management & Supervision,201329,2.51
106191014,Licensed Vocational Nurse,0,0.0
106231396,Daily Cost Centers,168151,5.04
106291053,Administrative Services Cost Centers,94233,2.36
106560838,Daily Cost Centers,38724,4.82
106344011,Other,0,0.0
106154101,Clerical & Other Administrative,64651,2.93
106301317,Other,332300,3.1
106430743,Ancillary Cost Centers,64065,12.85
106301342,Registered Nurse,1169956,8.25
106334589,Daily Cost Centers,195512,13.72
106044006,Registered Nurse,0,0.0
106331326,Licensed Vocational Nurse,33090,1.24
106190708,Management & Supervision,44320,1.67
106191228,Contracted Other,356870,1.1
106361768,Ancillary Cost Centers,0,0.0
106240924,Ancillary Cost Centers,107966,6.24
106190305,Fiscal Services Cost Centers,14053,0.51
106380868,Ancillary Cost Centers,0,0.0
106050932,Aides & Orderlies,6747,0.67
106551061,Administrative Services Cost Centers,4323,0.29
106470871,Environmental & Food Services,26032,3.43
106494048,General Services Cost Centers,13970,14.58
106300032,Contracted Registry Nursing,42981,0.51
106480989,Daily Cost Centers,563794,11.24
106361323,Registered Nurse,695167,7.23
106434051,Fiscal Services Cost Centers,0,0.0
106190782,Administrative Services Cost Centers,4278,0.27
106394003,Aides & Orderlies,0,0.0
106374024,Ancillary Cost Centers,0,0.0
106370705,Ancillary Cost Centers,161445,2.99
106190432,Ambulatory Cost Centers,198930,4.55
106184008,Management & Supervision,52383,4.28
106392287,Education Cost Centers,0,0.0
106380965,Administrative Services Cost Centers,144475,2.52
106010805,General Services Cost Centers,426981,6.73
106362041,Aides & Orderlies,134468,1.57
106190673,Ambulatory Cost Centers,52382,2.55
106361370,Environmental & Food Services,92920,2.8
106344021,Ancillary Cost Centers,3752,0.09
106190429,Fiscal Services Cost Centers,85936,0.68
106434218,Fiscal Services Cost Centers,1398,0.19
106190784,Daily Cost Centers,181698,7.58
106010967,Other,16233,0.43
106190052,Administrative Services Cost Centers,55032,2.5
106344021,Education Cost Centers,0,0.0
106301097,Administrative Services Cost Centers,41683,2.09
106141338,Other,5524,0.23
106334457,Licensed Vocational Nurse,5163,1.15
106410852,Management & Supervision,180088,1.28
106190555,Aides & Orderlies,960672,2.63
106301357,Ambulatory Cost Centers,0,0.0
106380842,Clerical & Other Administrative,130060,0.84
106130760,Licensed Vocational Nurse,18111,0.41
106150736,Ambulatory Cost Centers,642398,7.61
106491076,Aides & Orderlies,56965,2.08
106190392,Contracted Registry Nursing,87134,0.9
106196035,Other,1236051,30.87
106190163,Ambulatory Cost Centers,17832,0.52
106190708,Administrative Services Cost Centers,67941,2.53
106491064,Other,10958,0.13
106380964,Administrative Services Cost Centers,64144,1.3
106074017,General Services Cost Centers,176403,5.81
106560481,Environmental & Food Services,263932,2.72
106196168,Administrative Services Cost Centers,482018,5.02
106190020,Ambulatory Cost Centers,45709,1.31
106410817,Management & Supervision,142085,1.03
106370755,Licensed Vocational Nurse,44303,0.28
106410804,Education Cost Centers,0,0.0
106244027,Ancillary Cost Centers,0,0.0
106301283,Technician & Specialist,234922,7.22
106191227,Environmental & Food Services,234534,1.54
106190159,Environmental & Food Services,67976,3.3
106560203,Ambulatory Cost Centers,4777,0.2
106370749,General Services Cost Centers,113832,2.78
106370714,Aides & Orderlies,366906,1.95
106190034,Clerical & Other Administrative,672760,5.29
106374049,Contracted Other,0,0.0
106190782,Technician & Specialist,393608,23.28
106150737,Education Cost Centers,0,0.0
106084001,Daily Cost Centers,121836,5.55
106121002,Registered Nurse,205567,7.17
106190150,Licensed Vocational Nurse,24338,0.45
106034002,Registered Nurse,143143,8.58
106270777,Licensed Vocational Nurse,33880,0.59
106321016,Fiscal Services Cost Centers,12428,0.48
106190184,Clerical & Other Administrative,62717,1.04
106270875,Registered Nurse,708212,10.61
106190930,Daily Cost Centers,340359,11.76
106481094,Daily Cost Centers,239871,7.17
106491064,Management & Supervision,175679,2.23
106301155,Contracted Registry Nursing,6439,0.16
106190522,Registered Nurse,594463,8.76
106301132,Contracted Registry Nursing,33546,0.39
106531059,Daily Cost Centers,69437,3.03
106105051,Clerical & Other Administrative,0,0.0
106196403,Fiscal Services Cost Centers,97362,1.27
106361166,Ambulatory Cost Centers,54215,2.88
106380965,Clerical & Other Administrative,194878,3.61
106190812,Contracted Other,12113,0.13
106291053,Licensed Vocational Nurse,9863,0.25
106190470,Aides & Orderlies,252522,1.88
106370744,Administrative Services Cost Centers,535154,2.77
106010782,Management & Supervision,16521,1.58
106361246,Clerical & Other Administrative,1626044,5.67
106190385,Ambulatory Cost Centers,181071,1.68
106190524,Clerical & Other Administrative,135032,2.95
106070904,General Services Cost Centers,232498,5.03
106244027,Daily Cost Centers,0,0.0
106010805,Registered Nurse,804088,9.2
106521041,Licensed Vocational Nurse,5956,0.29
106010987,Management & Supervision,210148,2.62
106260011,Daily Cost Centers,61107,12.19
106362041,Ancillary Cost Centers,162928,1.91
106190958,Other,0,0.0
106130760,Contracted Registry Nursing,4754,0.12
106010856,Fiscal Services Cost Centers,0,0.0
106010739,Education Cost Centers,5761,0.03
106370749,Licensed Vocational Nurse,38819,0.94
106301209,General Services Cost Centers,124716,5.64
106541123,Ambulatory Cost Centers,0,0.0
106010782,Contracted Registry Nursing,5310,0.5
106551061,Ancillary Cost Centers,0,0.0
106270744,Management & Supervision,73415,0.96
106331216,Clerical & Other Administrative,184068,4.95
106430779,Daily Cost Centers,1105094,9.56
106321016,Daily Cost Centers,50793,2.05
106340951,Ambulatory Cost Centers,188073,1.37
106560203,Daily Cost Centers,169156,7.12
106190081,Management & Supervision,143942,2.8
106160702,Registered Nurse,20052,2.94
106330120,General Services Cost Centers,55787,1.58
106194010,Daily Cost Centers,66264,1.79
106380857,Fiscal Services Cost Centers,0,0.0
106331293,Administrative Services Cost Centers,170717,3.5
106250956,Ancillary Cost Centers,26222,0.58
106070990,Ambulatory Cost Centers,0,0.0
